0.0,5.0,0.0,0.0,3.0,2.0,3.0,9.0,15.19,8.25,1034.02,0.04,29.0,0.12,57.45,125.34,11.0,18.0,8.0,12.0,11.0,0
1.0,13.0,0.0,0.0,7.0,3.0,7.0,18.0,29.01,13.93,5632.38,0.13,86.0,0.07,312.91,404.24,38.0,48.0,15.0,11.0,21.0,1
2.0,5.0,0.0,0.0,3.0,2.0,3.0,6.0,13.71,5.83,466.67,0.03,20.0,0.17,25.93,80.0,7.0,13.0,6.0,10.0,10.0,0
7.0,11.0,0.0,1.0,6.0,3.0,6.0,24.0,17.66,30.0,15889.84,0.18,105.0,0.03,882.77,529.66,39.0,66.0,13.0,20.0,34.0,1
1.0,7.0,0.0,0.0,4.0,3.0,1.0,11.0,23.15,11.57,3100.28,0.09,57.0,0.09,172.24,267.93,27.0,30.0,14.0,12.0,14.0,0
12.0,15.0,2.0,14.0,9.0,7.0,1.0,67.0,54.34,29.02,45774.99,0.53,260.0,0.03,2543.06,1577.18,104.0,156.0,43.0,24.0,99.0,1
31.0,3.0,0.0,8.0,2.0,2.0,1.0,48.0,72.16,18.75,25368.9,0.45,230.0,0.05,1409.38,1353.01,110.0,120.0,44.0,15.0,87.0,0
16.0,17.0,1.0,14.0,9.0,4.0,5.0,48.0,37.43,30.86,35639.87,0.38,198.0,0.03,1979.99,1154.91,79.0,119.0,32.0,25.0,81.0,1
4.0,5.0,0.0,0.0,3.0,2.0,1.0,27.0,42.57,10.64,4815.98,0.15,89.0,0.09,267.55,452.78,39.0,50.0,22.0,12.0,33.0,0
3.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,13.44,8.33,933.33,0.04,28.0,0.12,51.85,112.0,10.0,18.0,6.0,10.0,11.0,1
8.0,19.0,2.0,8.0,10.0,9.0,1.0,62.0,54.15,34.75,65394.23,0.63,327.0,0.03,3633.01,1881.85,139.0,188.0,36.0,18.0,82.0,0
12.0,19.0,0.0,30.0,10.0,4.0,6.0,52.0,45.3,27.18,33458.55,0.41,212.0,0.04,1858.81,1231.16,84.0,128.0,34.0,22.0,96.0,1
1.0,5.0,0.0,0.0,3.0,2.0,1.0,7.0,10.42,8.25,709.1,0.03,22.0,0.12,39.39,85.95,11.0,11.0,6.0,9.0,10.0,0
2.0,1.0,0.0,0.0,1.0,1.0,1.0,14.0,21.82,3.3,237.6,0.02,18.0,0.3,13.2,72.0,11.0,7.0,10.0,6.0,18.0,1
3.0,39.0,0.0,4.0,20.0,8.0,14.0,50.0,62.85,20.1,25384.76,0.42,230.0,0.05,1410.26,1263.13,89.0,141.0,31.0,14.0,61.0,0
5.0,9.0,0.0,1.0,5.0,4.0,1.0,29.0,26.83,11.88,3783.11,0.11,67.0,0.08,210.17,318.58,19.0,48.0,12.0,15.0,37.0,1
2.0,39.0,0.0,0.0,20.0,2.0,13.0,49.0,68.48,7.95,4327.95,0.18,103.0,0.13,240.44,544.4,53.0,50.0,30.0,9.0,54.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,13.69,4.8,315.5,0.02,19.0,0.21,17.53,65.73,8.0,11.0,5.0,6.0,8.0,1
4.0,17.0,0.0,0.0,9.0,1.0,8.0,32.0,19.2,25.97,12946.24,0.17,98.0,0.04,719.24,498.57,41.0,57.0,15.0,19.0,38.0,0
7.0,7.0,0.0,0.0,4.0,2.0,3.0,18.0,23.08,17.6,7149.9,0.14,82.0,0.06,397.22,406.24,33.0,49.0,15.0,16.0,27.0,1
8.0,9.0,0.0,5.0,5.0,5.0,3.0,35.0,38.9,18.75,13675.98,0.24,138.0,0.05,759.78,729.39,60.0,78.0,24.0,15.0,50.0,0
7.0,83.0,20.0,5.0,42.0,25.0,27.0,148.0,79.97,65.26,340687.48,1.74,779.0,0.02,18927.08,5219.64,322.0,457.0,74.0,30.0,182.0,1
0.0,9.0,0.0,0.0,8.0,8.0,1.0,28.0,50.46,14.0,9889.51,0.24,131.0,0.07,549.42,706.39,56.0,75.0,28.0,14.0,30.0,0
1.0,11.0,0.0,0.0,6.0,4.0,1.0,32.0,36.61,17.64,11390.6,0.22,119.0,0.06,632.81,645.73,49.0,70.0,25.0,18.0,35.0,1
1.0,3.0,0.0,3.0,2.0,2.0,1.0,7.0,15.0,3.0,135.0,0.02,15.0,0.33,7.5,45.0,6.0,9.0,4.0,4.0,13.0,0
6.0,13.0,0.0,5.0,7.0,5.0,5.0,25.0,33.02,20.83,14320.27,0.23,132.0,0.05,795.57,687.65,49.0,83.0,20.0,17.0,39.0,1
11.0,15.0,6.0,4.0,8.0,7.0,1.0,31.0,32.29,22.26,16005.55,0.24,137.0,0.04,889.2,718.97,55.0,82.0,21.0,17.0,55.0,0
8.0,5.0,0.0,4.0,3.0,2.0,1.0,33.0,55.9,14.95,12492.89,0.28,154.0,0.07,694.05,835.64,69.0,85.0,30.0,13.0,53.0,1
0.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,13.84,3.0,124.54,0.01,12.0,0.33,6.92,41.51,5.0,7.0,5.0,6.0,7.0,0
1.0,5.0,0.0,1.0,3.0,2.0,1.0,10.0,13.3,6.3,527.7,0.03,22.0,0.16,29.32,83.76,7.0,15.0,5.0,9.0,14.0,1
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,19.37,2.5,121.08,0.02,14.0,0.4,6.73,48.43,6.0,8.0,6.0,5.0,4.0,0
4.0,3.0,0.0,0.0,2.0,2.0,1.0,16.0,34.98,9.17,2939.08,0.11,66.0,0.11,163.28,320.63,30.0,36.0,18.0,11.0,22.0,1
7.0,5.0,0.0,0.0,4.0,4.0,1.0,40.0,37.61,23.38,20564.75,0.29,143.0,0.04,1142.49,879.41,57.0,86.0,39.0,32.0,50.0,0
32.0,189.0,7.0,33.0,95.0,63.0,19.0,428.0,97.55,110.46,1190340.29,3.59,1644.0,0.01,66130.02,10775.74,682.0,962.0,71.0,23.0,502.0,1
0.0,3.0,1.0,0.0,2.0,2.0,1.0,2.0,7.92,4.0,126.8,0.01,10.0,0.25,7.04,31.7,4.0,6.0,3.0,6.0,5.0,0
6.0,9.0,3.0,2.0,5.0,3.0,1.0,28.0,30.2,19.0,10903.37,0.19,111.0,0.05,605.74,573.86,38.0,73.0,18.0,18.0,41.0,1
3.0,3.0,0.0,0.0,2.0,2.0,1.0,14.0,49.68,4.86,1173.86,0.08,52.0,0.21,65.2,241.48,25.0,27.0,18.0,7.0,19.0,0
12.0,19.0,0.0,39.0,10.0,5.0,1.0,79.0,39.43,35.93,50886.21,0.47,255.0,0.03,2827.01,1416.42,97.0,158.0,27.0,20.0,133.0,1
31.0,13.0,1.0,23.0,7.0,5.0,4.0,57.0,35.81,30.52,33358.44,0.36,204.0,0.03,1853.25,1092.94,78.0,126.0,23.0,18.0,114.0,0
4.0,11.0,0.0,2.0,6.0,3.0,1.0,15.0,25.28,7.13,1283.11,0.06,41.0,0.14,71.28,180.09,19.0,22.0,12.0,9.0,23.0,1
7.0,7.0,0.0,0.0,4.0,3.0,1.0,27.0,32.54,15.68,7999.96,0.17,104.0,0.06,444.44,510.32,41.0,63.0,17.0,13.0,36.0,0
0.0,5.0,0.0,0.0,3.0,3.0,1.0,13.0,18.24,4.67,397.18,0.03,23.0,0.21,22.07,85.11,8.0,15.0,6.0,7.0,15.0,1
4.0,13.0,0.0,2.0,7.0,5.0,7.0,12.0,18.1,19.5,6882.19,0.12,76.0,0.05,382.34,352.93,26.0,50.0,10.0,15.0,20.0,0
25.0,31.0,0.0,22.0,17.0,16.0,1.0,122.0,49.89,56.45,159008.98,0.94,458.0,0.02,8833.83,2816.58,184.0,274.0,44.0,27.0,171.0,1
5.0,35.0,0.0,6.0,18.0,7.0,17.0,34.0,43.69,27.0,31848.28,0.39,209.0,0.04,1769.35,1179.57,81.0,128.0,30.0,20.0,48.0,0
3.0,5.0,0.0,2.0,3.0,1.0,1.0,7.0,10.26,8.0,656.36,0.03,21.0,0.13,36.46,82.04,8.0,13.0,5.0,10.0,14.0,1
0.0,3.0,0.0,0.0,2.0,2.0,1.0,7.0,21.0,2.0,84.0,0.01,14.0,0.5,4.67,42.0,4.0,10.0,4.0,4.0,9.0,0
17.0,17.0,0.0,9.0,9.0,6.0,4.0,78.0,79.42,28.09,62666.87,0.74,349.0,0.04,3481.49,2230.92,149.0,200.0,61.0,23.0,106.0,1
9.0,9.0,2.0,2.0,5.0,4.0,1.0,27.0,47.18,16.72,13185.3,0.26,142.0,0.06,732.52,788.75,59.0,83.0,30.0,17.0,46.0,0
4.0,13.0,0.0,13.0,7.0,6.0,1.0,57.0,26.74,51.75,71619.26,0.46,252.0,0.02,3978.85,1383.95,99.0,153.0,22.0,23.0,74.0,1
1.0,5.0,0.0,0.0,3.0,3.0,1.0,14.0,24.54,4.5,496.86,0.04,29.0,0.22,27.6,110.41,9.0,20.0,7.0,7.0,17.0,0
35.0,29.0,5.0,60.0,15.0,13.0,7.0,154.0,127.35,40.05,204237.6,1.7,755.0,0.02,11346.53,5099.94,296.0,459.0,85.0,23.0,256.0,1
9.0,37.0,3.0,2.0,19.0,10.0,17.0,54.0,62.49,29.37,53894.7,0.61,316.0,0.03,2994.15,1835.12,124.0,192.0,38.0,18.0,82.0,0
88.0,53.0,0.0,51.0,27.0,15.0,17.0,329.0,258.56,46.27,553655.03,3.99,1579.0,0.02,30758.61,11964.76,676.0,903.0,168.0,23.0,470.0,1
3.0,9.0,0.0,6.0,5.0,2.0,5.0,29.0,28.91,16.58,7945.79,0.16,92.0,0.06,441.43,479.27,35.0,57.0,19.0,18.0,41.0,0
1.0,19.0,5.0,0.0,10.0,10.0,1.0,50.0,43.96,23.82,24952.52,0.35,182.0,0.04,1386.25,1047.39,81.0,101.0,34.0,20.0,58.0,1
0.0,1.0,0.0,1.0,1.0,1.0,1.0,19.0,66.39,7.22,3463.04,0.16,106.0,0.14,192.39,479.5,52.0,54.0,18.0,5.0,22.0,0
9.0,7.0,2.0,19.0,4.0,3.0,3.0,20.0,24.16,13.13,4161.52,0.11,64.0,0.08,231.2,317.07,28.0,36.0,16.0,15.0,52.0,1
0.0,7.0,0.0,0.0,6.0,6.0,1.0,22.0,43.97,11.45,5769.18,0.17,99.0,0.09,320.51,503.66,42.0,57.0,22.0,12.0,24.0,0
29.0,17.0,0.0,13.0,9.0,1.0,7.0,140.0,129.78,35.93,167499.82,1.55,693.0,0.03,9305.55,4662.45,329.0,364.0,87.0,19.0,184.0,1
7.0,7.0,0.0,0.0,4.0,2.0,1.0,15.0,27.06,11.72,3715.65,0.11,64.0,0.09,206.42,317.07,25.0,39.0,16.0,15.0,24.0,0
2.0,1.0,0.0,0.0,1.0,1.0,1.0,9.0,11.9,14.4,2467.17,0.06,45.0,0.07,137.06,171.33,16.0,29.0,5.0,9.0,13.0,1
1.0,3.0,0.0,2.0,2.0,1.0,1.0,4.0,8.54,4.67,186.03,0.01,12.0,0.21,10.33,39.86,4.0,8.0,3.0,7.0,11.0,0
3.0,13.0,1.0,3.0,7.0,5.0,1.0,33.0,29.99,26.96,21794.71,0.27,149.0,0.04,1210.82,808.51,62.0,87.0,23.0,20.0,42.0,1
3.0,5.0,0.0,0.0,3.0,2.0,1.0,18.0,23.36,10.5,2575.32,0.08,55.0,0.1,143.07,245.27,21.0,34.0,11.0,11.0,23.0,0
1.0,3.0,0.0,0.0,2.0,2.0,1.0,27.0,30.84,19.79,12079.19,0.2,119.0,0.05,671.07,610.38,47.0,72.0,19.0,16.0,30.0,1
3.0,11.0,0.0,0.0,6.0,4.0,5.0,14.0,24.38,15.5,5856.37,0.13,77.0,0.06,325.35,377.83,31.0,46.0,15.0,15.0,19.0,0
6.0,5.0,0.0,7.0,3.0,3.0,1.0,25.0,39.96,9.33,3480.62,0.12,76.0,0.11,193.37,372.92,28.0,48.0,18.0,12.0,41.0,1
0.0,3.0,0.0,0.0,2.0,2.0,1.0,9.0,22.07,3.86,328.28,0.03,23.0,0.26,18.24,85.11,9.0,14.0,7.0,6.0,11.0,0
4.0,5.0,0.0,5.0,3.0,3.0,1.0,25.0,33.66,13.22,5883.89,0.15,89.0,0.08,326.88,445.0,34.0,55.0,18.0,14.0,36.0,1
1.0,3.0,0.0,0.0,2.0,1.0,1.0,6.0,23.33,10.08,2371.85,0.08,52.0,0.1,131.77,235.23,22.0,30.0,12.0,11.0,9.0,0
4.0,1.0,0.0,0.0,1.0,1.0,1.0,8.0,37.1,9.38,3260.93,0.12,74.0,0.11,181.16,347.83,30.0,44.0,16.0,10.0,14.0,1
3.0,7.0,0.0,7.0,4.0,4.0,4.0,35.0,47.6,14.58,10122.49,0.23,119.0,0.07,562.36,694.11,50.0,69.0,36.0,21.0,45.0,0
15.0,41.0,5.0,13.0,21.0,17.0,21.0,67.0,71.45,31.5,70891.35,0.75,371.0,0.03,3938.41,2250.52,138.0,233.0,46.0,21.0,102.0,1
2.0,3.0,0.0,4.0,2.0,2.0,1.0,8.0,9.41,8.0,602.27,0.03,21.0,0.13,33.46,75.28,8.0,13.0,4.0,8.0,16.0,0
2.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,10.34,1.5,23.26,0.01,6.0,0.67,1.29,15.51,3.0,3.0,3.0,3.0,7.0,1
3.0,13.0,0.0,10.0,7.0,3.0,5.0,15.0,10.33,22.17,5077.55,0.08,53.0,0.05,282.09,229.06,19.0,34.0,6.0,14.0,30.0,0
4.0,5.0,0.0,0.0,3.0,3.0,1.0,28.0,37.73,16.36,10101.99,0.21,116.0,0.06,561.22,617.34,40.0,76.0,22.0,18.0,34.0,1
7.0,11.0,0.0,6.0,6.0,6.0,1.0,24.0,24.1,32.45,25372.2,0.26,145.0,0.03,1409.57,781.89,59.0,86.0,20.0,22.0,39.0,0
12.0,27.0,0.0,5.0,14.0,6.0,8.0,60.0,30.91,29.25,26444.87,0.3,155.0,0.03,1469.16,904.1,65.0,90.0,30.0,27.0,79.0,1
1.0,11.0,0.0,0.0,6.0,2.0,3.0,20.0,22.57,11.5,2985.37,0.09,54.0,0.09,165.85,259.6,23.0,31.0,14.0,14.0,23.0,0
6.0,13.0,0.0,0.0,7.0,7.0,5.0,43.0,33.5,20.95,14705.2,0.23,131.0,0.05,816.96,701.84,44.0,87.0,21.0,20.0,51.0,1
2.0,7.0,0.0,0.0,4.0,2.0,3.0,22.0,38.44,9.0,3113.53,0.12,68.0,0.11,172.97,345.95,33.0,35.0,22.0,12.0,26.0,0
30.0,179.0,4.0,28.0,90.0,31.0,43.0,351.0,114.83,73.69,623616.04,2.82,1194.0,0.01,34645.34,8462.43,479.0,715.0,104.0,32.0,415.0,1
5.0,17.0,0.0,9.0,9.0,6.0,5.0,41.0,36.93,22.78,19162.57,0.28,156.0,0.04,1064.59,841.2,67.0,89.0,25.0,17.0,57.0,0
6.0,5.0,0.0,0.0,3.0,2.0,1.0,20.0,40.76,12.32,6186.03,0.17,95.0,0.08,343.67,502.11,44.0,51.0,25.0,14.0,28.0,1
2.0,9.0,0.0,0.0,5.0,1.0,5.0,10.0,18.04,17.19,5329.82,0.1,73.0,0.06,296.1,310.1,25.0,48.0,8.0,11.0,14.0,0
2.0,3.0,0.0,7.0,2.0,2.0,1.0,14.0,42.17,4.71,937.24,0.07,46.0,0.21,52.07,198.81,22.0,24.0,14.0,6.0,25.0,1
4.0,9.0,0.0,0.0,5.0,5.0,1.0,23.0,21.02,32.58,22318.78,0.23,141.0,0.03,1239.93,684.98,46.0,95.0,12.0,17.0,29.0,0
3.0,5.0,2.0,2.0,3.0,3.0,1.0,20.0,26.51,15.43,6309.33,0.14,87.0,0.06,350.52,408.94,36.0,51.0,14.0,12.0,29.0,1
4.0,3.0,0.0,0.0,2.0,2.0,1.0,26.0,57.69,9.23,4915.41,0.18,103.0,0.11,273.08,532.5,48.0,55.0,26.0,10.0,32.0,0
17.0,127.0,10.0,6.0,64.0,45.0,61.0,91.0,86.09,52.59,238097.56,1.51,694.0,0.02,13227.64,4527.35,267.0,427.0,66.0,26.0,126.0,1
7.0,11.0,0.0,0.0,6.0,6.0,1.0,45.0,71.26,21.06,31595.26,0.5,253.0,0.05,1755.29,1500.48,109.0,144.0,44.0,17.0,52.0,0
3.0,11.0,3.0,0.0,10.0,1.0,1.0,33.0,37.94,11.81,5290.82,0.15,86.0,0.08,293.93,448.01,31.0,55.0,21.0,16.0,41.0,1
3.0,25.0,0.0,0.0,13.0,9.0,12.0,34.0,35.84,23.6,19959.59,0.28,154.0,0.04,1108.87,845.75,59.0,95.0,25.0,20.0,39.0,0
8.0,39.0,0.0,36.0,20.0,2.0,20.0,53.0,36.42,19.0,13146.0,0.23,136.0,0.05,730.33,691.89,38.0,98.0,17.0,17.0,99.0,1
19.0,25.0,1.0,25.0,13.0,7.0,6.0,61.0,48.4,36.76,65391.43,0.59,305.0,0.03,3632.86,1779.03,136.0,169.0,37.0,20.0,112.0,0
3.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,9.47,2.67,67.38,0.01,9.0,0.38,3.74,25.27,4.0,5.0,3.0,4.0,10.0,1
0.0,3.0,0.0,0.0,2.0,1.0,1.0,2.0,16.6,4.0,265.67,0.02,17.0,0.25,14.76,66.42,7.0,10.0,7.0,8.0,4.0,0
4.0,3.0,0.0,0.0,2.0,2.0,1.0,20.0,41.97,9.61,3874.75,0.13,78.0,0.1,215.26,403.25,34.0,44.0,23.0,13.0,26.0,1
7.0,9.0,0.0,3.0,5.0,3.0,1.0,32.0,44.49,12.74,7220.73,0.19,108.0,0.08,401.15,566.78,49.0,59.0,25.0,13.0,44.0,0
5.0,19.0,1.0,5.0,12.0,8.0,1.0,50.0,46.68,19.73,18164.52,0.31,160.0,0.05,1009.14,920.78,62.0,98.0,33.0,21.0,63.0,1
2.0,11.0,0.0,0.0,6.0,5.0,1.0,40.0,32.72,34.04,37937.06,0.37,208.0,0.03,2107.61,1114.37,87.0,121.0,23.0,18.0,44.0,0
5.0,13.0,1.0,4.0,7.0,1.0,1.0,21.0,12.99,23.33,7071.84,0.1,67.0,0.04,392.88,303.08,30.0,37.0,9.0,14.0,33.0,1
2.0,3.0,0.0,1.0,2.0,2.0,1.0,8.0,26.48,5.45,787.8,0.05,34.0,0.18,43.77,144.43,15.0,19.0,11.0,8.0,14.0,0
6.0,13.0,1.0,0.0,7.0,5.0,3.0,32.0,33.07,18.75,11627.18,0.21,115.0,0.05,645.95,620.12,50.0,65.0,24.0,18.0,41.0,1
2.0,11.0,0.0,0.0,6.0,5.0,3.0,30.0,38.16,9.17,3206.27,0.12,72.0,0.11,178.13,349.77,30.0,42.0,18.0,11.0,34.0,0
1.0,3.0,0.0,8.0,2.0,2.0,1.0,17.0,22.21,15.27,5181.53,0.11,75.0,0.07,287.86,339.27,28.0,47.0,11.0,12.0,28.0,1
5.0,9.0,0.0,0.0,5.0,3.0,1.0,18.0,39.18,11.0,4741.17,0.14,87.0,0.09,263.4,431.02,40.0,47.0,20.0,11.0,25.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,17.64,6.3,700.14,0.04,31.0,0.16,38.9,111.13,9.0,22.0,5.0,7.0,6.0,1
31.0,24.0,1.0,0.0,13.0,11.0,13.0,63.0,45.33,41.12,76656.56,0.62,321.0,0.02,4258.7,1864.16,118.0,203.0,33.0,23.0,103.0,0
5.0,9.0,0.0,0.0,5.0,1.0,5.0,19.0,20.09,15.79,5005.15,0.11,64.0,0.06,278.06,317.07,26.0,38.0,14.0,17.0,26.0,1
9.0,3.0,0.0,0.0,2.0,2.0,1.0,8.0,21.69,7.77,1310.13,0.06,39.0,0.13,72.79,168.56,19.0,20.0,11.0,9.0,19.0,0
10.0,17.0,0.0,8.0,9.0,5.0,4.0,45.0,39.91,23.57,22176.04,0.31,178.0,0.04,1232.0,940.8,55.0,123.0,21.0,18.0,65.0,1
2.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,14.7,10.21,1533.34,0.05,36.0,0.1,85.19,150.12,13.0,23.0,7.0,11.0,10.0,0
13.0,233.0,2.0,17.0,117.0,113.0,117.0,258.0,107.97,87.23,821500.74,3.14,1494.0,0.01,45638.93,9417.85,452.0,1042.0,57.0,22.0,294.0,1
5.0,9.0,0.0,8.0,5.0,4.0,1.0,42.0,41.05,22.73,21212.97,0.31,168.0,0.04,1178.5,933.17,67.0,101.0,28.0,19.0,57.0,0
1.0,3.0,0.0,0.0,2.0,2.0,1.0,7.0,15.5,3.0,139.52,0.02,14.0,0.33,7.75,46.51,4.0,10.0,4.0,6.0,10.0,1
3.0,3.0,0.0,0.0,2.0,2.0,1.0,13.0,28.66,10.4,3099.78,0.1,62.0,0.1,172.21,298.06,24.0,38.0,15.0,13.0,18.0,0
6.0,33.0,7.0,10.0,17.0,11.0,8.0,70.0,35.96,51.15,94089.63,0.61,333.0,0.02,5227.2,1839.35,133.0,200.0,26.0,20.0,95.0,1
1.0,3.0,0.0,0.0,2.0,2.0,1.0,9.0,28.52,5.0,713.12,0.05,33.0,0.2,39.62,142.62,15.0,18.0,12.0,8.0,12.0,0
9.0,37.0,1.0,7.0,19.0,7.0,7.0,77.0,60.1,26.56,42382.92,0.53,267.0,0.04,2354.61,1595.93,123.0,144.0,44.0,19.0,94.0,1
5.0,5.0,0.0,0.0,3.0,3.0,1.0,14.0,48.44,8.39,3406.91,0.14,82.0,0.12,189.27,406.24,41.0,41.0,22.0,9.0,21.0,0
2.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,12.8,4.2,225.85,0.02,15.0,0.24,12.55,53.77,6.0,9.0,5.0,7.0,8.0,1
0.0,3.0,0.0,0.0,2.0,2.0,1.0,6.0,19.19,3.86,285.46,0.02,20.0,0.26,15.86,74.01,9.0,11.0,7.0,6.0,8.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,17.17,5.0,429.18,0.03,21.0,0.2,23.84,85.84,7.0,14.0,7.0,10.0,7.0,1
0.0,11.0,0.0,0.0,6.0,1.0,1.0,13.0,46.91,4.0,750.59,0.06,45.0,0.25,41.7,187.65,16.0,29.0,12.0,6.0,15.0,0
20.0,5.0,0.0,13.0,3.0,3.0,1.0,29.0,114.59,4.94,2797.66,0.19,105.0,0.2,155.43,566.19,42.0,63.0,34.0,8.0,64.0,1
1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,30.15,2.78,232.67,0.03,22.0,0.36,12.93,83.76,10.0,12.0,9.0,5.0,8.0,0
28.0,1.0,0.0,0.0,1.0,1.0,1.0,36.0,413.59,2.02,1704.87,0.28,137.0,0.49,94.71,839.71,67.0,70.0,66.0,4.0,64.0,1
7.0,1.0,0.0,4.0,1.0,1.0,1.0,22.0,31.02,13.88,5972.45,0.14,98.0,0.07,331.8,430.45,37.0,61.0,12.0,9.0,33.0,0
6.0,7.0,0.0,6.0,4.0,4.0,1.0,23.0,36.59,10.15,3769.56,0.12,73.0,0.1,209.42,371.38,29.0,44.0,20.0,14.0,37.0,1
4.0,3.0,0.0,0.0,2.0,2.0,1.0,10.0,26.65,6.0,959.47,0.05,37.0,0.17,53.3,159.91,12.0,25.0,10.0,10.0,16.0,0
10.0,1.0,0.0,1.0,1.0,1.0,1.0,38.0,78.09,13.4,14021.41,0.35,204.0,0.07,778.97,1046.36,67.0,137.0,25.0,10.0,51.0,1
1.0,27.0,11.0,7.0,14.0,6.0,4.0,48.0,58.93,22.95,31033.99,0.45,235.0,0.04,1724.11,1352.4,109.0,126.0,38.0,16.0,69.0,0
5.0,9.0,0.0,0.0,5.0,4.0,1.0,25.0,27.33,11.07,3350.3,0.1,66.0,0.09,186.13,302.61,31.0,35.0,14.0,10.0,32.0,1
3.0,5.0,0.0,0.0,3.0,2.0,1.0,17.0,17.13,13.8,3261.63,0.08,53.0,0.07,181.2,236.35,23.0,30.0,10.0,12.0,20.0,0
12.0,23.0,3.0,2.0,14.0,6.0,8.0,69.0,25.97,50.14,65286.0,0.43,217.0,0.02,3627.0,1302.0,78.0,139.0,28.0,36.0,89.0,1
14.0,5.0,20.0,5.0,3.0,3.0,1.0,58.0,114.02,14.78,24894.09,0.56,265.0,0.07,1383.0,1684.75,132.0,133.0,67.0,15.0,99.0,0
13.0,11.0,0.0,0.0,10.0,2.0,1.0,58.0,35.85,19.0,12942.93,0.23,128.0,0.05,719.05,681.21,42.0,86.0,21.0,19.0,74.0,1
1.0,1.0,0.0,0.0,1.0,1.0,1.0,49.0,131.5,12.25,19732.68,0.54,290.0,0.08,1096.26,1610.83,140.0,150.0,40.0,7.0,52.0,0
14.0,1.0,0.0,5.0,1.0,1.0,1.0,12.0,24.82,8.73,1890.71,0.07,51.0,0.11,105.04,216.64,24.0,27.0,11.0,8.0,33.0,1
7.0,7.0,0.0,0.0,4.0,3.0,1.0,20.0,16.04,16.5,4367.55,0.09,57.0,0.06,242.64,264.7,22.0,35.0,10.0,15.0,29.0,0
16.0,7.0,0.0,3.0,4.0,4.0,1.0,23.0,34.28,17.58,10589.57,0.2,114.0,0.06,588.31,602.54,37.0,77.0,20.0,19.0,44.0,1
0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,29.7,3.5,363.87,0.03,29.0,0.29,20.22,103.96,14.0,15.0,8.0,4.0,5.0,0
9.0,5.0,0.0,2.0,3.0,3.0,1.0,93.0,134.61,19.99,53766.34,0.9,422.0,0.05,2987.02,2690.27,197.0,225.0,69.0,14.0,106.0,1
16.0,5.0,1.0,14.0,3.0,1.0,1.0,94.0,93.34,28.15,73984.09,0.88,410.0,0.04,4110.22,2627.85,183.0,227.0,65.0,20.0,127.0,0
33.0,8.0,12.0,15.0,6.0,4.0,1.0,46.0,41.25,22.37,20646.6,0.31,155.0,0.04,1147.03,922.9,58.0,97.0,35.0,27.0,108.0,1
9.0,11.0,0.0,0.0,10.0,1.0,1.0,24.0,36.28,7.37,1969.97,0.09,53.0,0.14,109.44,267.35,20.0,33.0,19.0,14.0,35.0,0
5.0,92.0,0.0,5.0,52.0,37.0,13.0,188.0,93.57,99.31,922860.63,3.1,1334.0,0.01,51270.04,9292.36,438.0,896.0,86.0,39.0,200.0,1
5.0,7.0,2.0,4.0,4.0,1.0,1.0,21.0,15.54,19.73,6046.3,0.1,66.0,0.05,335.91,306.49,31.0,35.0,11.0,14.0,36.0,0
16.0,7.0,0.0,3.0,4.0,4.0,1.0,28.0,46.75,16.19,12247.78,0.25,137.0,0.06,680.43,756.73,46.0,91.0,27.0,19.0,49.0,1
92.0,60.0,0.0,162.0,35.0,27.0,26.0,275.0,86.75,99.64,861278.67,2.88,1301.0,0.01,47848.81,8643.66,465.0,836.0,70.0,30.0,531.0,0
15.0,13.0,1.0,4.0,7.0,7.0,1.0,47.0,40.38,22.67,20748.42,0.31,172.0,0.04,1152.69,915.37,68.0,104.0,24.0,16.0,69.0,1
7.0,7.0,0.0,0.0,4.0,3.0,1.0,32.0,23.5,21.71,11081.16,0.17,104.0,0.05,615.62,510.32,38.0,66.0,14.0,16.0,41.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,17.23,1.5,38.77,0.01,10.0,0.67,2.15,25.85,3.0,7.0,3.0,3.0,6.0,1
4.0,11.0,1.0,3.0,6.0,4.0,4.0,30.0,40.0,16.5,10888.66,0.22,124.0,0.06,604.93,659.92,55.0,69.0,25.0,15.0,40.0,0
16.0,81.0,0.0,22.0,41.0,18.0,22.0,98.0,52.53,35.76,67193.22,0.63,328.0,0.03,3732.96,1878.76,128.0,200.0,34.0,19.0,138.0,1
0.0,9.0,0.0,0.0,5.0,4.0,5.0,13.0,21.8,6.19,834.61,0.04,33.0,0.16,46.37,134.89,11.0,22.0,8.0,9.0,15.0,0
8.0,19.0,0.0,0.0,10.0,4.0,5.0,67.0,45.69,29.33,39316.83,0.45,226.0,0.03,2184.27,1340.35,104.0,122.0,39.0,22.0,75.0,1
